source_file,source_page,hunt_code,hunt_name,totals_line,totals_numbers,res_total_permits,nr_total_permits,total_permits,parse_style
24_youth_antlerless_drawing_odds_report.pdf,115,EA1164,Cwmu Antlerless Elk - Sj Ranch - Any Legal Weapon,Totals 3 0 1 1 1 in 3.0 Totals 0 0 0 0 N/A,3;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,116,EA1165,Cwmu Antlerless Elk - Skull Crack - Any Legal Weapon,Totals 11 0 3 3 1 in 3.7 Totals 0 0 0 0 N/A,11;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,117,EA1166,Cwmu Antlerless Elk - Soldier Summit - Any Legal Weapon,Totals 9 0 3 3 1 in 3.0 Totals 0 0 0 0 N/A,9;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,118,EA1167,Cwmu Antlerless Elk - South Canyon - Any Legal Weapon,Totals 6 0 2 2 1 in 3.0 Totals 0 0 0 0 N/A,6;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,119,EA1168,Cwmu Antlerless Elk - Spring Creek/dodge - Any Legal Weapon,Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,120,EA1170,Cwmu Antlerless Elk - Strawberry Ridge - Any Legal Weapon,Totals 7 0 2 2 1 in 3.5 Totals 0 0 0 0 N/A,7;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,121,EA1172,Cwmu Antlerless Elk - Three C - Any Legal Weapon,Totals 6 0 2 2 1 in 3.0 Totals 0 0 0 0 N/A,6;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,122,EA1174,Cwmu Antlerless Elk - Two Bear - Any Legal Weapon,Totals 41 0 12 12 1 in 3.4 Totals 0 0 0 0 N/A,41;0;12;12;0;0;0;0,12,0,12,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,123,EA1175,Cwmu Antlerless Elk - Wallsburg - Any Legal Weapon,Totals 4 0 1 1 1 in 4.0 Totals 0 0 0 0 N/A,4;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,124,EA1176,Cwmu Antlerless Elk - Weber Florence Creek/stillman Creek - Any Legal Weapon,Totals 12 0 12 12 1 in 1.0 Totals 0 0 0 0 N/A,12;0;12;12;0;0;0;0,12,0,12,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,125,EA1177,Cwmu Antlerless Elk - Woodruff Creek South - Any Legal Weapon,Totals 6 0 1 1 1 in 6.0 Totals 0 0 0 0 N/A,6;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,126,EA1189,"Antlerless Elk - Wasatch Mtns, West-central - Muzzleloader",Totals 26 0 26 26 1 in 1.0 Totals 0 0 0 0 N/A,26;0;26;26;0;0;0;0,26,0,26,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,127,EA1192,Cwmu Antlerless Elk - Pahvant Ensign - Any Legal Weapon,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,128,EA1193,"Antlerless Elk - Cache, Rich - Any Legal Weapon",Totals 29 0 3 3 1 in 9.7 Totals 0 0 0 0 N/A,29;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,129,EA1196,"Antlerless Elk - North Slope, Summit - Any Legal Weapon",Totals 13 0 13 13 1 in 1.0 Totals 0 0 0 0 N/A,13;0;13;13;0;0;0;0,13,0,13,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,130,EA1200,Cwmu Antlerless Elk - Double R Ranch - Any Legal Weapon,Totals 3 0 2 2 1 in 1.5 Totals 0 0 0 0 N/A,3;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,131,EA1201,Cwmu Antlerless Elk - Mountain Sky Ranch - Any Legal Weapon,Totals 12 0 2 2 1 in 6.0 Totals 0 0 0 0 N/A,12;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,132,EA1203,"Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",Totals 7 0 0 0 N/A Totals 3 0 0 0 N/A,7;0;0;0;3;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,133,EA1204,"Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",Totals 5 0 0 0 N/A Totals 1 0 0 0 N/A,5;0;0;0;1;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,134,EA1206,"Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",Totals 13 0 1 1 1 in 13.0 Totals 0 0 0 0 N/A,13;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,135,EA1207,Antlerless Elk - Moroni Hills - Any Legal Weapon,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,136,EA1208,Antlerless Elk - Nebo - Any Legal Weapon,Totals 156 0 41 41 1 in 3.8 Totals 2 0 2 2 1 in 1.0,156;0;41;41;2;0;2;2,41,2,43,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,137,EA1209,"Antlerless Elk - Fillmore, Oak Creek Le - Any Legal Weapon",Totals 27 0 9 9 1 in 3.0 Totals 2 0 1 1 1 in 2.0,27;0;9;9;2;0;1;1,9,1,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,138,EA1217,"Antlerless Elk - Wasatch Mtns, Avintaquin - Any Legal Weapon",Totals 11 0 11 11 1 in 1.0 Totals 0 0 0 0 N/A,11;0;11;11;0;0;0;0,11,0,11,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,139,EA1222,"Antlerless Elk - Beaver, East - Any Legal Weapon",Totals 55 0 5 5 1 in 11.0 Totals 4 0 0 0 N/A,55;0;5;5;4;0;0;0,5,0,5,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,140,EA1223,"Antlerless Elk - Beaver, East - Any Legal Weapon",Totals 25 0 5 5 1 in 5.0 Totals 1 0 0 0 N/A,25;0;5;5;1;0;0;0,5,0,5,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,141,EA1224,"Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Totals 45 0 23 23 1 in 2.0 Totals 2 0 2 2 1 in 1.0,45;0;23;23;2;0;2;2,23,2,25,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,142,EA1225,"Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Totals 119 0 30 30 1 in 4.0 Totals 2 0 2 2 1 in 1.0,119;0;30;30;2;0;2;2,30,2,32,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,143,EA1228,Antlerless Elk - Morgan-south Rich - Any Legal Weapon,Totals 5 0 5 5 1 in 1.0 Totals 0 0 0 0 N/A,5;0;5;5;0;0;0;0,5,0,5,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,144,EA1229,Antlerless Elk - Morgan-south Rich - Any Legal Weapon,Totals 28 0 28 28 1 in 1.0 Totals 0 0 0 0 N/A,28;0;28;28;0;0;0;0,28,0,28,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,145,EA1231,"Antlerless Elk - West Desert, Tintic Valley - Any Legal Weapon",Totals 43 0 20 20 1 in 2.2 Totals 0 0 0 0 N/A,43;0;20;20;0;0;0;0,20,0,20,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,146,EA1233,Cwmu Antlerless Elk - Avintaquin Canyon - Any Legal Weapon,Totals 2 0 0 0 N/A Totals 0 0 0 0 N/A,2;0;0;0;0;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,147,EA1234,Cwmu Antlerless Elk - Royal Ivory Outfitters - Any Legal Weapon,Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,148,EA1235,Cwmu Antlerless Elk - Sharp Mountain - Any Legal Weapon,Totals 3 0 2 2 1 in 1.5 Totals 0 0 0 0 N/A,3;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,149,EA1236,Antlerless Elk - East Canyon - Any Legal Weapon,Totals 45 0 45 45 1 in 1.0 Totals 0 0 0 0 N/A,45;0;45;45;0;0;0;0,45,0,45,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,150,EA1237,"Antlerless Elk - La Sal, La Sal Mtns-north - Any Legal Weapon",Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,151,EA1239,"Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon",Totals 4 0 4 4 1 in 1.0 Totals 0 0 0 0 N/A,4;0;4;4;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,152,EA1240,"Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon",Totals 13 0 13 13 1 in 1.0 Totals 0 0 0 0 N/A,13;0;13;13;0;0;0;0,13,0,13,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,153,EA1242,Antlerless Elk - Buckskin Hills-jensen - Any Legal Weapon,Totals 7 0 7 7 1 in 1.0 Totals 0 0 0 0 N/A,7;0;7;7;0;0;0;0,7,0,7,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,154,EA1243,Antlerless Elk - Buckskin Hills-jensen - Any Legal Weapon,Totals 14 0 14 14 1 in 1.0 Totals 0 0 0 0 N/A,14;0;14;14;0;0;0;0,14,0,14,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,155,EA1244,Antlerless Elk - Yellowstone - Any Legal Weapon,Totals 31 0 20 20 1 in 1.6 Totals 0 0 0 0 N/A,31;0;20;20;0;0;0;0,20,0,20,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,156,EA1245,Antlerless Elk - Yellowstone - Muzzleloader,Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,157,EA1250,"Antlerless Elk - North Slope, West Daggett - Any Legal Weapon",Totals 20 0 5 5 1 in 4.0 Totals 0 0 0 0 N/A,20;0;5;5;0;0;0;0,5,0,5,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,158,EA1251,"Antlerless Elk - Southwest Desert, Burbank/garrison - Any Legal Weapon",Totals 9 0 2 2 1 in 4.5 Totals 1 0 0 0 N/A,9;0;2;2;1;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,159,EA1252,"Antlerless Elk - Southwest Desert, Burbank/garrison - Any Legal Weapon",Totals 1 0 0 0 N/A Totals 0 0 0 0 N/A,1;0;0;0;0;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,160,EA1254,Antlerless Elk - Pine Valley - Any Legal Weapon,Totals 9 0 3 3 1 in 3.0 Totals 0 0 0 0 N/A,9;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,161,EA1256,Cwmu Antlerless Elk - Little Pole Canyon - Any Legal Weapon,Totals 3 0 2 2 1 in 1.5 Totals 0 0 0 0 N/A,3;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,162,EA1261,Cwmu Antlerless Elk - Blackhawk - Any Legal Weapon,Totals 2 0 1 1 1 in 2.0 Totals 0 0 0 0 N/A,2;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,163,EA1264,"Antlerless Elk - Wasatch Mtns, Rabbit Gulch - Any Legal Weapon",Totals 7 0 7 7 1 in 1.0 Totals 0 0 0 0 N/A,7;0;7;7;0;0;0;0,7,0,7,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,164,EA1265,"Antlerless Elk - Wasatch Mtns, Tabby Mtn - Any Legal Weapon",Totals 37 0 18 18 1 in 2.1 Totals 1 0 1 1 1 in 1.0,37;0;18;18;1;0;1;1,18,1,19,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,165,EA1266,"Antlerless Elk - Box Elder, Hansel Mtn - Any Legal Weapon",Totals 6 0 3 3 1 in 2.0 Totals 0 0 0 0 N/A,6;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,166,EA1267,Antlerless Elk - Cache - Any Legal Weapon,Totals 124 0 22 22 1 in 5.6 Totals 1 0 1 1 1 in 1.0,124;0;22;22;1;0;1;1,22,1,23,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,167,EA1269,Antlerless Elk - Ogden (excludes Hyrum) - Any Legal Weapon,Totals 28 0 28 28 1 in 1.0 Totals 0 0 0 0 N/A,28;0;28;28;0;0;0;0,28,0,28,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,168,EA2036,"Antlerless Elk - Oquirrh-stansbury, East - Any Legal Weapon",Totals 61 0 7 7 1 in 8.7 Totals 2 0 0 0 N/A,61;0;7;7;2;0;0;0,7,0,7,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,169,EA2037,Antlerless Elk - Yellowstone - Archery,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,170,EA2038,Antlerless Elk - Wasatch Mtns - Archery,Totals 4 0 4 4 1 in 1.0 Totals 0 0 0 0 N/A,4;0;4;4;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,172,PD1000,"Doe Pronghorn - Box Elder, Snowville - Any Legal Weapon",Totals 86 0 7 7 1 in 12.3 Totals 7 0 0 0 N/A,86;0;7;7;7;0;0;0,7,0,7,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,173,PD1006,Doe Pronghorn - Parker Mtn - Any Legal Weapon,Totals 121 0 4 4 1 in 30.3 Totals 3 0 0 0 N/A,121;0;4;4;3;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,174,PD1012,"Doe Pronghorn - Box Elder, Promontory - Any Legal Weapon",Totals 19 0 1 1 1 in 19.0 Totals 0 0 0 0 N/A,19;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,175,PD1016,Cwmu Doe Pronghorn - Zane - Any Legal Weapon,Totals 13 0 1 1 1 in 13.0 Totals 0 0 0 0 N/A,13;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,176,PD1017,"Doe Pronghorn - Box Elder, West - Any Legal Weapon",Totals 54 0 6 6 1 in 9.0 Totals 2 0 0 0 N/A,54;0;6;6;2;0;0;0,6,0,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,177,PD1025,Cwmu Doe Pronghorn - Cottonwood Ridge - Any Legal Weapon,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,14;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,178,PD1026,Cwmu Doe Pronghorn - Pahvant Ensign - Any Legal Weapon,Totals 20 0 1 1 1 in 20.0 Totals 0 0 0 0 N/A,20;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,179,PD1031,Cwmu Two Doe Pronghorn - Westlake - Any Legal Weapon,Totals 79 0 1 1 1 in 79.0 Totals 0 0 0 0 N/A,79;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,180,PD1032,Cwmu Doe Pronghorn - Antelope Creek - Any Legal Weapon,Totals 18 0 1 1 1 in 18.0 Totals 0 0 0 0 N/A,18;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,181,PD1033,Doe Pronghorn - Poison Springs Bench - Any Legal Weapon,Totals 35 0 2 2 1 in 17.5 Totals 1 0 0 0 N/A,35;0;2;2;1;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,182,PD1034,"Doe Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon",Totals 107 0 4 4 1 in 26.8 Totals 2 0 0 0 N/A,107;0;4;4;2;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,183,PD1035,"Doe Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon",Totals 172 0 4 4 1 in 43.0 Totals 2 0 0 0 N/A,172;0;4;4;2;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,184,PD1043,"Doe Pronghorn - Nine Mile, Anthro-pleasant Valley - Any Legal Weapon",Totals 44 0 1 1 1 in 44.0 Totals 3 0 0 0 N/A,44;0;1;1;3;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,185,PD1044,Doe Pronghorn - Vernal-ouray Valley - Any Legal Weapon,Totals 67 0 4 4 1 in 16.8 Totals 4 0 0 0 N/A,67;0;4;4;4;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,186,PD1045,Cwmu Doe Pronghorn - The Rose Of Snowville - Any Legal Weapon,Totals 34 0 0 0 N/A Totals 0 0 0 0 N/A,34;0;0;0;0;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,187,PD1046,Cwmu Doe Pronghorn - Green River Flat - Any Legal Weapon,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,7;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_deer.pdf,2,DB1500,Beaver - Archery,Totals 17 0 17 17 1 in 1.0 Totals 0 0 0 0 N/A,17;0;17;17;0;0;0;0,17,0,17,res_nr_split
24_youth_deer.pdf,3,DB1501,Box Elder - Archery,Totals 7 0 7 7 1 in 1.0 Totals 0 0 0 0 N/A,7;0;7;7;0;0;0;0,7,0,7,res_nr_split
24_youth_deer.pdf,4,DB1502,Cache - Archery,Totals 15 0 15 15 1 in 1.0 Totals 0 0 0 0 N/A,15;0;15;15;0;0;0;0,15,0,15,res_nr_split
24_youth_deer.pdf,5,DB1503,Manti/san Rafael - Archery,Totals 69 0 67 67 1 in 1.0 Totals 0 0 0 0 N/A,69;0;67;67;0;0;0;0,67,0,67,res_nr_split
24_youth_deer.pdf,6,DB1504,Nebo - Archery,Totals 10 0 10 10 1 in 1.0 Totals 0 0 0 0 N/A,10;0;10;10;0;0;0;0,10,0,10,res_nr_split
24_youth_deer.pdf,7,DB1506,Fillmore - Archery,Totals 14 0 13 13 1 in 1.1 Totals 2 0 2 2 1 in 1.0,14;0;13;13;2;0;2;2,13,2,15,res_nr_split
24_youth_deer.pdf,8,DB1508,Kamas - Archery,Totals 5 0 5 5 1 in 1.0 Totals 0 0 0 0 N/A,5;0;5;5;0;0;0;0,5,0,5,res_nr_split
24_youth_deer.pdf,9,DB1509,"La Sal, La Sal Mtns - Archery",Totals 21 0 21 21 1 in 1.0 Totals 0 0 0 0 N/A,21;0;21;21;0;0;0;0,21,0,21,res_nr_split
24_youth_deer.pdf,10,DB1510,Monroe - Archery,Totals 17 0 17 17 1 in 1.0 Totals 2 0 2 2 1 in 1.0,17;0;17;17;2;0;2;2,17,2,19,res_nr_split
24_youth_deer.pdf,11,DB1511,Mt Dutton - Archery,Totals 8 0 8 8 1 in 1.0 Totals 1 0 1 1 1 in 1.0,8;0;8;8;1;0;1;1,8,1,9,res_nr_split
24_youth_deer.pdf,12,DB1512,Nine Mile - Archery,Totals 7 0 7 7 1 in 1.0 Totals 0 0 0 0 N/A,7;0;7;7;0;0;0;0,7,0,7,res_nr_split
24_youth_deer.pdf,13,DB1513,North Slope - Archery,Totals 14 0 14 14 1 in 1.0 Totals 1 0 1 1 1 in 1.0,14;0;14;14;1;0;1;1,14,1,15,res_nr_split
24_youth_deer.pdf,14,DB1514,Ogden - Archery,Totals 15 0 15 15 1 in 1.0 Totals 1 0 1 1 1 in 1.0,15;0;15;15;1;0;1;1,15,1,16,res_nr_split
24_youth_deer.pdf,15,DB1515,Oquirrh-stansbury - Archery,Totals 15 0 15 15 1 in 1.0 Totals 0 0 0 0 N/A,15;0;15;15;0;0;0;0,15,0,15,res_nr_split
24_youth_deer.pdf,16,DB1516,Panguitch Lake - Archery,Totals 29 0 28 28 1 in 1.0 Totals 2 0 2 2 1 in 1.0,29;0;28;28;2;0;2;2,28,2,30,res_nr_split
24_youth_deer.pdf,17,DB1517,Pine Valley - Archery,Totals 36 0 34 34 1 in 1.1 Totals 2 0 2 2 1 in 1.0,36;0;34;34;2;0;2;2,34,2,36,res_nr_split
24_youth_deer.pdf,18,DB1518,Boulder/kaiparowits - Archery,Totals 19 0 19 19 1 in 1.0 Totals 0 0 0 0 N/A,19;0;19;19;0;0;0;0,19,0,19,res_nr_split
24_youth_deer.pdf,19,DB1519,Fishlake - Archery,Totals 30 0 30 30 1 in 1.0 Totals 0 0 0 0 N/A,30;0;30;30;0;0;0;0,30,0,30,res_nr_split
24_youth_deer.pdf,20,DB1520,Thousand Lakes - Archery,Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_deer.pdf,21,DB1521,"San Juan, Abajo Mtns - Archery",Totals 19 0 19 19 1 in 1.0 Totals 3 0 3 3 1 in 1.0,19;0;19;19;3;0;3;3,19,3,22,res_nr_split
24_youth_deer.pdf,22,DB1522,Vernal/bonanza - Archery,Totals 47 0 45 45 1 in 1.0 Totals 2 0 2 2 1 in 1.0,47;0;45;45;2;0;2;2,45,2,47,res_nr_split
24_youth_deer.pdf,23,DB1523,Yellowstone - Archery,Totals 34 0 33 33 1 in 1.0 Totals 1 0 1 1 1 in 1.0,34;0;33;33;1;0;1;1,33,1,34,res_nr_split
24_youth_deer.pdf,24,DB1524,Southwest Desert - Archery,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_deer.pdf,25,DB1525,"Wasatch Mtns, East - Archery",Totals 43 0 42 42 1 in 1.0 Totals 0 0 0 0 N/A,43;0;42;42;0;0;0;0,42,0,42,res_nr_split
24_youth_deer.pdf,26,DB1526,"Wasatch Mtns, West - Archery",Totals 49 0 49 49 1 in 1.0 Totals 0 0 0 0 N/A,49;0;49;49;0;0;0;0,49,0,49,res_nr_split
24_youth_deer.pdf,27,DB1527,"West Desert, Tintic - Archery",Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;0;0;0;0,3,0,3,res_nr_split
24_youth_deer.pdf,28,DB1528,"West Desert, West - Archery",Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_youth_deer.pdf,29,DB1529,Zion - Archery,Totals 14 0 14 14 1 in 1.0 Totals 3 0 3 3 1 in 1.0,14;0;14;14;3;0;3;3,14,3,17,res_nr_split
24_youth_deer.pdf,30,DB1530,Beaver - Any Legal Weapon,Totals 423 0 160 160 1 in 2.6 Totals 9 0 9 9 1 in 1.0,423;0;160;160;9;0;9;9,160,9,169,res_nr_split
24_youth_deer.pdf,31,DB1531,Box Elder - Any Legal Weapon,Totals 406 0 406 406 1 in 1.0 Totals 4 0 4 4 1 in 1.0,406;0;406;406;4;0;4;4,406,4,410,res_nr_split
24_youth_deer.pdf,32,DB1532,Cache - Any Legal Weapon,Totals 865 0 378 378 1 in 2.3 Totals 5 0 5 5 1 in 1.0,865;0;378;378;5;0;5;5,378,5,383,res_nr_split
24_youth_deer.pdf,33,DB1533,Manti/san Rafael - Any Legal Weapon,Totals 1700 0 775 775 1 in 2.2 Totals 12 0 12 12 1 in 1.0,1700;0;775;775;12;0;12;12,775,12,787,res_nr_split
24_youth_deer.pdf,34,DB1534,Nebo - Any Legal Weapon,Totals 650 0 448 448 1 in 1.5 Totals 8 0 8 8 1 in 1.0,650;0;448;448;8;0;8;8,448,8,456,res_nr_split
24_youth_deer.pdf,35,DB1536,Fillmore - Any Legal Weapon,Totals 366 0 120 120 1 in 3.1 Totals 15 0 13 13 1 in 1.2,366;0;120;120;15;0;13;13,120,13,133,res_nr_split
24_youth_deer.pdf,36,DB1538,Kamas - Any Legal Weapon,Totals 93 0 82 82 1 in 1.1 Totals 0 0 0 0 N/A,93;0;82;82;0;0;0;0,82,0,82,res_nr_split
24_youth_deer.pdf,37,DB1539,"La Sal, La Sal Mtns - Any Legal Weapon",Totals 233 0 127 127 1 in 1.8 Totals 11 0 11 11 1 in 1.0,233;0;127;127;11;0;11;11,127,11,138,res_nr_split
24_youth_deer.pdf,38,DB1540,Monroe - Any Legal Weapon,Totals 278 0 67 67 1 in 4.1 Totals 8 0 7 7 1 in 1.1,278;0;67;67;8;0;7;7,67,7,74,res_nr_split
24_youth_deer.pdf,39,DB1541,Mt Dutton - Any Legal Weapon,Totals 67 0 30 30 1 in 2.2 Totals 5 0 3 3 1 in 1.7,67;0;30;30;5;0;3;3,30,3,33,res_nr_split
24_youth_deer.pdf,40,DB1542,Nine Mile - Any Legal Weapon,Totals 116 0 83 83 1 in 1.4 Totals 0 0 0 0 N/A,116;0;83;83;0;0;0;0,83,0,83,res_nr_split
24_youth_deer.pdf,41,DB1543,North Slope - Any Legal Weapon,Totals 159 0 155 155 1 in 1.0 Totals 3 0 3 3 1 in 1.0,159;0;155;155;3;0;3;3,155,3,158,res_nr_split
24_youth_deer.pdf,42,DB1544,Ogden - Any Legal Weapon,Totals 253 0 194 194 1 in 1.3 Totals 1 0 1 1 1 in 1.0,253;0;194;194;1;0;1;1,194,1,195,res_nr_split
24_youth_deer.pdf,43,DB1545,Oquirrh-stansbury - Any Legal Weapon,Totals 516 0 237 237 1 in 2.2 Totals 8 0 8 8 1 in 1.0,516;0;237;237;8;0;8;8,237,8,245,res_nr_split
24_youth_deer.pdf,44,DB1546,Panguitch Lake - Any Legal Weapon,Totals 280 0 119 119 1 in 2.4 Totals 19 0 13 13 1 in 1.5,280;0;119;119;19;0;13;13,119,13,132,res_nr_split
24_youth_deer.pdf,45,DB1547,Pine Valley - Any Legal Weapon,Totals 498 0 162 162 1 in 3.1 Totals 37 0 18 18 1 in 2.1,498;0;162;162;37;0;18;18,162,18,180,res_nr_split
24_youth_deer.pdf,46,DB1548,Boulder/kaiparowits - Any Legal Weapon,Totals 361 0 164 164 1 in 2.2 Totals 20 0 18 18 1 in 1.1,361;0;164;164;20;0;18;18,164,18,182,res_nr_split
24_youth_deer.pdf,47,DB1549,Fishlake - Any Legal Weapon,Totals 215 0 55 55 1 in 3.9 Totals 11 0 6 6 1 in 1.8,215;0;55;55;11;0;6;6,55,6,61,res_nr_split
24_youth_deer.pdf,48,DB1550,Thousand Lakes - Any Legal Weapon,Totals 14 0 6 6 1 in 2.3 Totals 1 0 0 0 N/A,14;0;6;6;1;0;0;0,6,0,6,res_nr_split
